R,G,B,Label,Confidence
0.8627450980392157,0.023529411764705882,0.8705882352941177,purple,poor
0.20392156862745095,0.6196078431372549,1.0,blue,perfect
0.5647058823529412,0.3686274509803922,0.28627450980392155,brown,good
0.6431372549019608,0.8509803921568627,0.8274509803921568,green,good
0.4980392156862745,1.0,0.403921568627451,green,good
0.9529411764705882,0.9607843137254902,0.9450980392156862,white,perfect
0.9058823529411764,0.8509803921568627,0.9568627450980391,pink,poor
0.07450980392156863,0.28627450980392155,1.0,red,poor
0.3333333333333333,0.035294117647058816,0.4,purple,good
0.8549019607843137,0.7647058823529411,0.8901960784313725,red,poor
0.8509803921568627,0.4235294117647059,0.1607843137254902,orange,good
0.5215686274509804,0.5411764705882353,0.5607843137254902,red,poor
0.9843137254901959,0.7647058823529411,0.9098039215686274,pink,perfect
0.2431372549019608,0.21176470588235294,0.2431372549019608,black,good
0.15294117647058825,0.14901960784313725,0.1803921568627451,black,perfect
0.8039215686274509,0.992156862745098,0.5960784313725489,blue,perfect
0.9176470588235294,0.2823529411764706,0.4862745098039216,pink,perfect
0.3176470588235294,0.792156862745098,0.23137254901960785,green,perfect
0.7607843137254902,0.7529411764705882,0.8313725490196079,blue,poor
0.407843137254902,0.2627450980392157,0.12549019607843134,black,poor
0.8862745098039215,0.7960784313725491,0.5764705882352941,white,good
0.17254901960784313,0.12549019607843134,0.2549019607843137,red,perfect
0.615686274509804,0.6784313725490196,0.4274509803921568,blue,good
0.5607843137254902,0.3137254901960784,0.9882352941176472,black,poor
0.7882352941176469,0.6470588235294118,0.6980392156862745,red,perfect
0.9137254901960784,0.8431372549019608,0.8588235294117647,pink,good
0.3882352941176471,0.7607843137254902,0.6509803921568628,green,good
0.11372549019607844,0.14901960784313725,0.09803921568627452,black,perfect
0.023529411764705882,0.027450980392156862,0.10588235294117647,black,perfect
0.7882352941176469,0.7176470588235294,0.6666666666666666,brown,poor
0.3725490196078432,0.3764705882352941,0.3686274509803922,grey,good
0.8039215686274509,0.8823529411764706,0.8039215686274509,green,poor
0.6078431372549019,1.0,0.592156862745098,green,good
0.1843137254901961,0.1411764705882353,0.17254901960784313,black,perfect
0.9372549019607844,0.6549019607843137,0.6509803921568628,pink,good
0.9098039215686274,0.9686274509803922,0.8470588235294118,green,poor
0.3215686274509804,0.10980392156862744,0.6,purple,perfect
0.5843137254901961,0.18823529411764706,0.2901960784313726,red,poor
0.5843137254901961,0.2980392156862745,0.24705882352941175,brown,poor
0.33725490196078434,0.6392156862745098,0.8823529411764706,blue,perfect
0.05098039215686274,0.09019607843137256,0.08235294117647059,black,perfect
0.031372549019607836,0.30980392156862746,0.1607843137254902,green,good
0.6431372549019608,0.7176470588235294,0.8901960784313725,blue,good
0.8156862745098039,0.4823529411764706,0.592156862745098,pink,good
0.6431372549019608,0.8941176470588236,0.7686274509803922,green,perfect
0.792156862745098,0.6274509803921569,0.0196078431372549,orange,good
0.3607843137254902,0.0196078431372549,0.2196078431372549,red,poor
0.9490196078431372,0.3254901960784314,0.5411764705882353,pink,perfect
0.8705882352941177,0.2196078431372549,0.7333333333333333,pink,good
0.8,0.8823529411764706,0.9176470588235294,blue,poor
0.10196078431372547,0.3882352941176471,0.4862745098039216,red,poor
0.2274509803921569,0.0039215686274509795,0.8274509803921568,red,poor
0.7529411764705882,0.7450980392156863,0.7686274509803922,red,poor
0.7058823529411765,0.9803921568627452,0.27450980392156865,red,poor
0.4588235294117647,0.4274509803921568,0.08627450980392158,red,poor
0.4313725490196079,0.415686274509804,0.3411764705882353,red,good
0.4823529411764706,0.1607843137254902,0.992156862745098,red,good
0.5529411764705883,0.7450980392156863,0.27450980392156865,red,perfect
0.3764705882352941,0.4901960784313725,0.5764705882352941,red,poor
0.996078431372549,0.8627450980392157,0.1215686274509804,yellow,perfect
0.7490196078431373,0.7490196078431373,0.7294117647058823,grey,perfect
0.8745098039215686,0.3647058823529412,0.6784313725490196,pink,good
1.0,0.792156862745098,0.7568627450980392,pink,perfect
0.9019607843137256,0.9215686274509804,0.9372549019607844,blue,good
0.9529411764705882,1.0,0.976470588235294,green,good
0.25098039215686274,0.3058823529411765,0.35294117647058826,blue,good
0.5058823529411764,0.0039215686274509795,0.6784313725490196,purple,perfect
0.7803921568627451,0.5764705882352941,0.7568627450980392,purple,good
0.1411764705882353,0.2784313725490196,0.2274509803921569,green,good
0.05882352941176471,0.5215686274509804,0.8392156862745098,blue,perfect
0.8470588235294118,0.8666666666666667,0.8627450980392157,grey,perfect
0.6862745098039216,0.06666666666666668,0.32941176470588235,pink,good
0.17647058823529413,0.15294117647058825,0.5529411764705883,blue,perfect
0.7333333333333333,0.5568627450980392,0.24705882352941175,orange,poor
0.9098039215686274,0.9882352941176472,0.33725490196078434,yellow,perfect
0.34901960784313724,0.25098039215686274,0.043137254901960784,brown,perfect
0.992156862745098,0.7372549019607844,0.976470588235294,pink,good
0.023529411764705882,0.9372549019607844,0.5333333333333333,green,perfect
0.0196078431372549,0.6666666666666666,0.396078431372549,green,perfect
0.396078431372549,0.4784313725490196,0.3215686274509804,green,good
0.8156862745098039,0.9843137254901959,0.5411764705882353,green,good
0.7176470588235294,0.7137254901960784,0.4509803921568628,brown,poor
0.9411764705882352,0.7568627450980392,0.9686274509803922,pink,good
0.6862745098039216,0.3176470588235294,0.2627450980392157,red,poor
0.976470588235294,0.8941176470588236,0.976470588235294,pink,good
0.611764705882353,0.07058823529411765,0.403921568627451,red,poor
0.12549019607843134,0.3725490196078432,0.7960784313725491,blue,perfect
0.2274509803921569,0.207843137254902,0.13725490196078433,white,poor
0.5137254901960784,0.5764705882352941,0.6549019607843137,red,poor
0.21176470588235294,0.2392156862745098,0.07058823529411765,green,poor
0.0196078431372549,0.0392156862745098,0.027450980392156862,black,perfect
0.396078431372549,0.5764705882352941,0.6901960784313725,blue,good
0.976470588235294,0.7019607843137254,0.28627450980392155,orange,good
0.3686274509803922,0.4588235294117647,0.4901960784313725,grey,poor
0.06274509803921569,0.20392156862745095,0.207843137254902,blue,poor
0.7333333333333333,1.0,0.9333333333333332,blue,good
0.6274509803921569,0.6313725490196078,0.33725490196078434,green,poor
0.10196078431372547,0.1176470588235294,0.23137254901960785,blue,good
0.8,0.8549019607843137,0.8431372549019608,blue,good
0.8470588235294118,0.054901960784313725,0.0039215686274509795,red,perfect
0.2627450980392157,0.18823529411764706,0.1411764705882353,brown,perfect
0.9843137254901959,0.396078431372549,0.4627450980392157,red,good
0.8588235294117647,0.7647058823529411,0.7490196078431373,pink,good
1.0,0.792156862745098,0.0392156862745098,yellow,good
0.9607843137254902,0.6745098039215687,0.8431372549019608,pink,perfect
0.7803921568627451,0.2235294117647059,0.3686274509803922,pink,good
0.30980392156862746,0.2196078431372549,0.07450980392156863,brown,perfect
0.2627450980392157,0.4431372549019608,0.5215686274509804,red,poor
0.8352941176470589,0.5137254901960784,0.0196078431372549,orange,good
0.4980392156862745,0.9647058823529412,0.3019607843137255,green,good
0.007843137254901959,0.05882352941176471,0.047058823529411764,black,perfect
0.2549019607843137,0.3137254901960784,0.23137254901960785,green,poor
0.4235294117647059,0.2627450980392157,0.24705882352941175,brown,good
0.27058823529411763,0.3176470588235294,0.21176470588235294,green,poor
0.7647058823529411,0.5843137254901961,0.6862745098039216,pink,poor
0.07058823529411765,0.06666666666666668,0.30980392156862746,blue,good
0.8862745098039215,0.08627450980392158,0.9803921568627452,purple,poor
0.9098039215686274,0.5333333333333333,0.23137254901960785,orange,good
0.8901960784313725,0.8901960784313725,0.8901960784313725,grey,good
0.1176470588235294,0.054901960784313725,0.3803921568627451,blue,good
0.7019607843137254,0.6039215686274509,0.6196078431372549,brown,poor
0.4470588235294118,0.2823529411764706,0.8431372549019608,purple,good
0.9411764705882352,0.6901960784313725,0.996078431372549,pink,good
0.4901960784313725,1.0,0.011764705882352941,green,good
0.007843137254901959,0.10980392156862744,0.4431372549019608,blue,good
0.16862745098039214,0.6901960784313725,0.1568627450980392,green,good
0.3843137254901961,0.4274509803921568,0.4313725490196079,grey,good
0.4745098039215686,0.8431372549019608,0.2235294117647059,green,good
0.6941176470588235,0.8980392156862745,0.9372549019607844,blue,good
0.207843137254902,0.5568627450980392,0.4705882352941176,blue,poor
0.2431372549019608,0.19215686274509805,0.1803921568627451,brown,good
0.792156862745098,0.25882352941176473,0.8235294117647058,pink,good
0.9137254901960784,0.6,0.6509803921568628,pink,good
0.8627450980392157,0.33725490196078434,0.8823529411764706,pink,good
0.0196078431372549,0.19215686274509805,0.1450980392156863,green,good
0.6941176470588235,0.9098039215686274,0.7647058823529411,green,good
0.415686274509804,0.0392156862745098,0.7058823529411765,purple,good
0.7450980392156863,0.7215686274509804,0.7960784313725491,grey,good
0.8235294117647058,0.8196078431372549,0.8196078431372549,grey,good
0.4117647058823529,0.407843137254902,0.407843137254902,grey,good
0.035294117647058816,0.07058823529411765,0.29411764705882354,purple,good
0.6274509803921569,0.6980392156862745,0.8274509803921568,blue,good
0.10980392156862744,0.8588235294117647,0.9411764705882352,blue,good
0.11372549019607844,0.19607843137254904,0.17254901960784313,green,good
0.8784313725490196,0.9882352941176472,0.8901960784313725,green,good
0.7372549019607844,0.8549019607843137,0.8196078431372549,green,good
0.10588235294117647,0.2352941176470588,0.015686274509803918,green,good
0.5725490196078431,0.8705882352941177,0.8235294117647058,blue,good
0.3254901960784314,0.0196078431372549,0.12941176470588234,red,good
0.1843137254901961,0.2431372549019608,0.19607843137254904,green,good
0.06274509803921569,0.047058823529411764,0.06666666666666668,black,good
0.10196078431372547,0.4823529411764706,0.3725490196078432,green,good
0.023529411764705882,0.0039215686274509795,0.043137254901960784,black,good
0.05882352941176471,0.3607843137254902,0.35294117647058826,green,good
0.992156862745098,0.4745098039215686,0.8549019607843137,pink,good
0.3176470588235294,0.8941176470588236,0.0,green,good
0.6784313725490196,0.7490196078431373,0.4666666666666667,yellow,good
0.30980392156862746,0.3764705882352941,0.3843137254901961,grey,good
0.4274509803921568,0.30980392156862746,0.4941176470588236,purple,good
0.16470588235294115,0.16862745098039214,0.9490196078431372,blue,good
0.054901960784313725,0.06666666666666668,0.0196078431372549,black,good
0.7137254901960784,0.9490196078431372,0.3647058823529412,green,good
0.05882352941176471,0.1803921568627451,0.12941176470588234,green,good
0.5176470588235295,0.6078431372549019,0.4745098039215686,green,good
0.1215686274509804,0.27058823529411763,0.4784313725490196,blue,good
0.09411764705882353,0.08627450980392158,0.08235294117647059,black,good
0.3803921568627451,0.20392156862745095,0.3843137254901961,purple,good
0.3176470588235294,0.1568627450980392,0.05098039215686274,brown,good
0.3215686274509804,0.34901960784313724,0.10588235294117647,green,good
0.7019607843137254,0.2,0.4588235294117647,pink,good
0.3882352941176471,0.9411764705882352,0.8705882352941177,blue,good
0.0039215686274509795,0.09803921568627452,0.10196078431372547,grey,good
0.0,0.3882352941176471,0.9254901960784314,grey,good
0.6549019607843137,0.6235294117647059,0.8196078431372549,grey,good
0.2196078431372549,0.21568627450980396,0.2274509803921569,grey,good
0.15294117647058825,0.20392156862745095,0.09019607843137256,grey,good
0.17254901960784313,0.17254901960784313,0.1176470588235294,grey,good
0.2627450980392157,0.08235294117647059,0.07058823529411765,grey,good
0.25882352941176473,0.2352941176470588,0.28627450980392155,grey,good
0.8549019607843137,0.8980392156862745,0.976470588235294,grey,good
0.4117647058823529,0.8156862745098039,0.7843137254901961,grey,good
0.7215686274509804,0.17647058823529413,0.1607843137254902,grey,good
1.0,0.4627450980392157,0.4980392156862745,grey,good
0.7254901960784313,0.6588235294117647,0.6901960784313725,grey,good
0.27058823529411763,0.30980392156862746,0.4901960784313725,grey,good
0.8352941176470589,0.7803921568627451,0.8117647058823529,grey,good
0.6941176470588235,0.8156862745098039,0.9176470588235294,grey,good
0.7764705882352941,0.10196078431372547,0.0039215686274509795,grey,good
0.8666666666666667,0.8862745098039215,0.7137254901960784,grey,good
0.7843137254901961,0.7372549019607844,0.6980392156862745,grey,good
0.4784313725490196,0.8117647058823529,0.4745098039215686,grey,good
0.1843137254901961,0.3176470588235294,0.1568627450980392,grey,good
0.7803921568627451,0.9176470588235294,1.0,grey,good
0.0196078431372549,0.007843137254901959,0.011764705882352941,black,perfect
0.5490196078431373,0.5568627450980392,0.4823529411764706,grey,perfect
0.21568627450980396,0.19607843137254904,0.0784313725490196,black,perfect
0.9333333333333332,0.7254901960784313,0.6509803921568628,pink,perfect
0.6431372549019608,0.9647058823529412,0.4588235294117647,green,good
0.403921568627451,0.33725490196078434,0.4,purple,perfect
0.6862745098039216,0.6862745098039216,0.6862745098039216,grey,perfect
0.8627450980392157,0.2627450980392157,0.7215686274509804,pink,good
0.611764705882353,0.16862745098039214,0.2392156862745098,red,good
0.9607843137254902,0.6627450980392157,0.792156862745098,red,good
0.207843137254902,0.4823529411764706,0.0784313725490196,green,perfect
0.3803921568627451,0.031372549019607836,0.2392156862745098,purple,good
0.08235294117647059,0.5372549019607843,0.207843137254902,green,perfect
0.5960784313725489,0.6588235294117647,0.7176470588235294,grey,perfect
0.4196078431372549,0.054901960784313725,0.7568627450980392,purple,perfect
0.5607843137254902,0.4313725490196079,0.4862745098039216,pink,poor
0.11372549019607844,0.08627450980392158,0.1215686274509804,black,perfect
0.4509803921568628,0.4352941176470588,0.4745098039215686,grey,perfect
0.1411764705882353,0.20392156862745095,0.12549019607843134,green,poor
0.10196078431372547,0.3176470588235294,0.3843137254901961,blue,good
0.8313725490196079,0.3764705882352941,0.4431372549019608,pink,good
0.976470588235294,0.996078431372549,0.9568627450980391,white,perfect
0.992156862745098,0.6431372549019608,0.06274509803921569,orange,good
0.7215686274509804,0.16470588235294115,0.7019607843137254,purple,good
0.7686274509803922,0.7215686274509804,0.7647058823529411,grey,perfect
0.9843137254901959,0.32941176470588235,0.5764705882352941,pink,good
0.992156862745098,0.592156862745098,0.8588235294117647,pink,good
0.5372549019607843,0.09411764705882353,0.9490196078431372,purple,good
0.0039215686274509795,0.0039215686274509795,0.0,black,perfect
0.20392156862745095,0.2392156862745098,0.32941176470588235,grey,poor
0.06666666666666668,0.12549019607843134,0.1176470588235294,black,perfect
0.8980392156862745,0.4823529411764706,1.0,pink,good
0.09411764705882353,0.06666666666666668,0.28627450980392155,blue,good
0.7686274509803922,0.415686274509804,0.8,pink,poor
0.3019607843137255,0.1803921568627451,0.792156862745098,purple,poor
0.9450980392156862,0.6470588235294118,0.6470588235294118,pink,good
0.6745098039215687,0.8313725490196079,0.6078431372549019,green,poor
0.09411764705882353,0.19607843137254904,0.24705882352941175,black,good
0.8117647058823529,0.7607843137254902,0.9686274509803922,purple,good
0.17254901960784313,0.15294117647058825,0.1450980392156863,black,perfect
0.7725490196078432,0.8784313725490196,0.8470588235294118,blue,poor
0.1176470588235294,0.4470588235294118,0.207843137254902,green,good
0.9882352941176472,0.8117647058823529,0.4431372549019608,orange,good
0.5333333333333333,0.7607843137254902,0.8705882352941177,blue,good
0.3450980392156863,0.4313725490196079,0.5843137254901961,blue,good
0.35294117647058826,0.3058823529411765,0.4941176470588236,purple,good
0.396078431372549,0.26666666666666666,0.17647058823529413,brown,perfect
0.15294117647058825,0.4823529411764706,0.4431372549019608,blue,good
0.12549019607843134,0.3137254901960784,0.5098039215686274,blue,good
0.6313725490196078,0.2392156862745098,0.5882352941176471,purple,good
0.3607843137254902,0.011764705882352941,0.7294117647058823,purple,good
0.023529411764705882,0.035294117647058816,0.023529411764705882,black,perfect
0.2784313725490196,0.4549019607843137,0.13725490196078433,green,good
0.2392156862745098,0.5019607843137255,0.2784313725490196,green,good
0.8392156862745098,0.8784313725490196,0.8666666666666667,grey,poor
0.5294117647058824,0.2274509803921569,0.6392156862745098,purple,perfect
0.8431372549019608,0.25098039215686274,0.6823529411764706,purple,poor
0.615686274509804,0.807843137254902,0.6313725490196078,green,poor
0.13333333333333333,0.06274509803921569,0.7764705882352941,blue,perfect
1.0,0.25882352941176473,0.8588235294117647,purple,poor
0.12549019607843134,0.09411764705882353,0.12941176470588234,black,perfect
0.2627450980392157,0.4784313725490196,0.4470588235294118,green,poor
0.7254901960784313,0.7607843137254902,0.792156862745098,grey,good
0.8,0.8666666666666667,0.8117647058823529,grey,poor
0.8196078431372549,0.976470588235294,0.8196078431372549,green,poor
0.8235294117647058,0.7333333333333333,0.5450980392156862,pink,poor
0.6980392156862745,0.7843137254901961,0.1215686274509804,green,poor
0.7607843137254902,0.9098039215686274,0.8392156862745098,grey,poor
0.10588235294117647,0.7137254901960784,0.9686274509803922,blue,good
0.4117647058823529,0.4196078431372549,0.4196078431372549,grey,good
0.10196078431372547,0.4235294117647059,0.4549019607843137,blue,poor
0.2352941176470588,0.07058823529411765,0.25882352941176473,purple,good
0.3764705882352941,0.2823529411764706,0.9882352941176472,purple,poor
0.2627450980392157,0.3725490196078432,0.3019607843137255,green,poor
0.996078431372549,0.8039215686274509,0.09019607843137256,red,poor
0.3568627450980392,0.30980392156862746,0.396078431372549,purple,good
0.19215686274509805,0.18823529411764706,0.12941176470588234,black,good
0.9647058823529412,0.35294117647058826,0.9725490196078432,pink,good
0.9019607843137256,0.7647058823529411,0.396078431372549,yellow,good
0.5372549019607843,0.3607843137254902,0.407843137254902,red,poor
0.4862745098039216,0.7647058823529411,0.3803921568627451,green,good
0.9098039215686274,0.4588235294117647,0.4980392156862745,red,good
0.27450980392156865,0.16470588235294115,0.207843137254902,brown,poor
0.7333333333333333,0.1607843137254902,0.9137254901960784,purple,perfect
0.9176470588235294,0.5960784313725489,0.9294117647058824,pink,good
0.16862745098039214,0.3176470588235294,0.21568627450980396,green,poor
0.9568627450980391,0.09803921568627452,0.6509803921568628,pink,perfect
0.6235294117647059,0.592156862745098,0.5803921568627451,grey,perfect
0.9568627450980391,0.34901960784313724,0.7764705882352941,pink,good
0.996078431372549,0.015686274509803918,0.9176470588235294,pink,good
0.6823529411764706,0.8274509803921568,0.18823529411764706,green,poor
0.047058823529411764,0.007843137254901959,0.1176470588235294,black,perfect
0.2196078431372549,0.2352941176470588,0.992156862745098,blue,perfect
0.06666666666666668,0.10980392156862744,0.0784313725490196,black,perfect
0.25098039215686274,0.2901960784313726,0.6588235294117647,blue,good
0.7137254901960784,0.9137254901960784,0.9529411764705882,blue,good
0.9450980392156862,0.996078431372549,0.8666666666666667,white,poor
0.7803921568627451,0.0392156862745098,0.9529411764705882,purple,good
0.09019607843137256,0.08235294117647059,0.0196078431372549,black,perfect
0.29411764705882354,0.4509803921568628,0.3137254901960784,green,good
0.0784313725490196,0.7215686274509804,0.4274509803921568,green,good
0.3450980392156863,0.4745098039215686,0.6549019607843137,blue,good
0.6470588235294118,0.5568627450980392,1.0,purple,good
0.6823529411764706,0.7176470588235294,0.4588235294117647,yellow,poor
0.9647058823529412,0.9647058823529412,0.9686274509803922,grey,good
0.7882352941176469,0.8313725490196079,1.0,grey,perfect
0.09803921568627452,0.8156862745098039,1.0,blue,good
0.023529411764705882,0.7176470588235294,0.7137254901960784,blue,poor
0.8588235294117647,0.9607843137254902,0.9137254901960784,green,good
0.9098039215686274,0.9098039215686274,0.8823529411764706,grey,perfect
0.5019607843137255,0.015686274509803918,0.1568627450980392,brown,perfect
0.3333333333333333,0.2352941176470588,0.2235294117647059,black,perfect
0.27450980392156865,0.047058823529411764,0.027450980392156862,black,perfect
0.2627450980392157,0.09019607843137256,0.11372549019607844,black,perfect
1.0,0.8627450980392157,0.8823529411764706,pink,perfect
0.08235294117647059,0.011764705882352941,0.0,black,perfect
0.5176470588235295,0.4392156862745098,0.7803921568627451,purple,perfect
0.392156862745098,0.007843137254901959,0.08235294117647059,brown,perfect
0.0,0.0,0.0,black,perfect
0.08627450980392158,0.023529411764705882,0.0039215686274509795,black,perfect
0.19607843137254904,0.6705882352941176,0.6431372549019608,blue,poor
0.2549019607843137,0.2627450980392157,0.0784313725490196,black,good
0.09803921568627452,0.4745098039215686,0.3607843137254902,green,poor
0.9058823529411764,0.7254901960784313,0.9529411764705882,purple,good
0.4509803921568628,0.7294117647058823,0.996078431372549,blue,good
0.2823529411764706,0.4235294117647059,0.8392156862745098,blue,perfect
0.4941176470588236,0.4,0.05882352941176471,brown,perfect
0.30980392156862746,0.2784313725490196,0.8352941176470589,blue,perfect
0.4431372549019608,0.4862745098039216,0.4862745098039216,grey,perfect
0.6980392156862745,0.5215686274509804,0.9333333333333332,purple,perfect
0.9098039215686274,0.592156862745098,0.6196078431372549,red,good
0.403921568627451,0.3019607843137255,0.3607843137254902,red,poor
0.615686274509804,0.33725490196078434,0.1843137254901961,brown,good
0.3450980392156863,0.6941176470588235,0.4901960784313725,green,good
0.9490196078431372,0.8039215686274509,0.8039215686274509,pink,good
0.7843137254901961,0.5607843137254902,0.2352941176470588,orange,good
0.6745098039215687,0.7137254901960784,0.4235294117647059,green,good
0.2352941176470588,0.4745098039215686,0.027450980392156862,yellow,good
0.4549019607843137,0.12941176470588234,0.28627450980392155,purple,good
0.08235294117647059,0.1607843137254902,0.9294117647058824,blue,perfect
0.0784313725490196,0.2196078431372549,0.21176470588235294,blue,poor
0.9647058823529412,0.9686274509803922,1.0,white,good
0.1843137254901961,0.3254901960784314,0.1843137254901961,green,perfect
0.6235294117647059,0.7960784313725491,0.7686274509803922,blue,good
0.2392156862745098,0.09803921568627452,0.08235294117647059,brown,perfect
0.9843137254901959,0.16862745098039214,0.24705882352941175,red,perfect
0.4745098039215686,0.4509803921568628,0.5058823529411764,grey,perfect
0.4313725490196079,0.5647058823529412,0.592156862745098,blue,good
0.5647058823529412,0.8039215686274509,0.4941176470588236,green,perfect
0.4745098039215686,0.3843137254901961,0.996078431372549,purple,perfect
0.996078431372549,0.3411764705882353,0.2549019607843137,orange,good
0.8980392156862745,1.0,0.9529411764705882,blue,good
0.6274509803921569,0.8666666666666667,0.7764705882352941,green,good
0.1176470588235294,0.4431372549019608,0.6,blue,perfect
1.0,0.8941176470588236,0.2,yellow,perfect
0.21176470588235294,0.09411764705882353,0.4470588235294118,purple,perfect
0.5450980392156862,0.7215686274509804,0.8235294117647058,blue,perfect
0.4235294117647059,0.35294117647058826,0.9529411764705882,purple,perfect
0.24705882352941175,0.17647058823529413,0.21176470588235294,brown,perfect
0.32941176470588235,0.33725490196078434,0.3333333333333333,grey,perfect
0.9725490196078432,1.0,0.9647058823529412,white,good
0.6862745098039216,0.6941176470588235,0.6431372549019608,grey,perfect
0.4196078431372549,0.615686274509804,0.6313725490196078,blue,good
0.9058823529411764,0.9098039215686274,0.5725490196078431,yellow,good
0.4823529411764706,0.392156862745098,0.21568627450980396,brown,perfect
0.9803921568627452,0.9647058823529412,0.28627450980392155,yellow,perfect
0.14901960784313725,0.10588235294117647,0.1450980392156863,black,perfect
0.3607843137254902,0.17647058823529413,0.043137254901960784,brown,perfect
0.05098039215686274,0.207843137254902,0.10588235294117647,green,good
0.7215686274509804,0.8156862745098039,0.392156862745098,green,poor
0.20392156862745095,0.043137254901960784,0.34901960784313724,purple,good
0.3058823529411765,0.3058823529411765,0.1411764705882353,brown,poor
0.976470588235294,0.1803921568627451,0.0039215686274509795,red,perfect
0.6666666666666666,0.6588235294117647,0.6862745098039216,grey,perfect
0.2431372549019608,0.1843137254901961,0.8588235294117647,blue,perfect
0.4901960784313725,0.8196078431372549,0.5764705882352941,green,good
0.007843137254901959,0.011764705882352941,0.015686274509803918,black,perfect
0.011764705882352941,0.007843137254901959,0.011764705882352941,black,perfect
0.996078431372549,0.7019607843137254,0.6823529411764706,pink,perfect
0.7529411764705882,0.3019607843137255,0.27450980392156865,pink,good
0.9647058823529412,0.6941176470588235,0.20392156862745095,orange,perfect
0.9725490196078432,0.6039215686274509,0.6039215686274509,pink,perfect
0.6078431372549019,0.6588235294117647,0.5137254901960784,red,poor
0.9176470588235294,0.8549019607843137,0.9372549019607844,purple,poor
0.8666666666666667,1.0,0.6,green,poor
0.3450980392156863,0.33725490196078434,0.6745098039215687,blue,poor
0.9803921568627452,0.992156862745098,0.996078431372549,white,perfect
0.6235294117647059,0.6078431372549019,0.615686274509804,grey,perfect
0.615686274509804,0.7019607843137254,0.4196078431372549,green,perfect
0.3764705882352941,0.3647058823529412,0.407843137254902,grey,good
0.7137254901960784,0.4196078431372549,0.9686274509803922,purple,perfect
0.3176470588235294,0.23137254901960785,0.4588235294117647,purple,perfect
0.09411764705882353,0.4901960784313725,0.8666666666666667,blue,perfect
0.9686274509803922,0.5490196078431373,0.5803921568627451,red,good
0.027450980392156862,0.07058823529411765,0.031372549019607836,black,perfect
0.4470588235294118,1.0,0.6941176470588235,green,good
0.34901960784313724,0.35294117647058826,0.35294117647058826,green,poor
0.403921568627451,0.16470588235294115,0.5333333333333333,yellow,poor
0.5803921568627451,0.32941176470588235,0.5686274509803921,yellow,poor
0.5686274509803921,0.6509803921568628,0.615686274509804,yellow,poor
0.3647058823529412,0.4352941176470588,0.9607843137254902,yellow,poor
0.2549019607843137,0.9372549019607844,0.403921568627451,black,good
0.7254901960784313,0.976470588235294,0.4470588235294118,purple,perfect
0.10196078431372547,0.10588235294117647,0.10588235294117647,blue,good
0.0196078431372549,0.023529411764705882,0.0196078431372549,green,poor
0.4666666666666667,0.976470588235294,0.2392156862745098,blue,good
0.3411764705882353,0.4823529411764706,0.5215686274509804,blue,perfect
0.0039215686274509795,0.0039215686274509795,0.011764705882352941,black,perfect
0.24705882352941175,0.8156862745098039,0.9529411764705882,blue,perfect
0.9686274509803922,0.6627450980392157,0.7372549019607844,pink,perfect
0.28627450980392155,0.32941176470588235,0.8392156862745098,blue,good
0.10980392156862744,0.043137254901960784,0.33725490196078434,purple,good
0.8705882352941177,0.027450980392156862,0.5686274509803921,pink,poor
0.023529411764705882,0.207843137254902,0.976470588235294,blue,perfect
0.3764705882352941,0.007843137254901959,0.5490196078431373,purple,perfect
0.9215686274509804,0.3764705882352941,0.6823529411764706,pink,good
0.19215686274509805,0.3058823529411765,0.7490196078431373,blue,poor
0.1568627450980392,0.05882352941176471,0.30980392156862746,purple,poor
0.392156862745098,0.207843137254902,0.08235294117647059,brown,good
0.16470588235294115,0.2431372549019608,0.29411764705882354,blue,poor
0.7058823529411765,0.9215686274509804,0.792156862745098,green,poor
0.08627450980392158,0.615686274509804,0.26666666666666666,green,perfect
0.9843137254901959,0.7764705882352941,0.7098039215686275,pink,poor
0.1450980392156863,0.17647058823529413,0.1843137254901961,black,poor
0.6274509803921569,0.5137254901960784,1.0,purple,good
0.9607843137254902,1.0,0.9686274509803922,blue,poor
0.027450980392156862,0.0196078431372549,0.011764705882352941,black,perfect
0.5568627450980392,0.5568627450980392,0.4901960784313725,brown,poor
0.4784313725490196,0.5333333333333333,0.7294117647058823,blue,good
0.10980392156862744,0.011764705882352941,0.035294117647058816,black,perfect
0.392156862745098,0.26666666666666666,0.4745098039215686,purple,good
0.7529411764705882,0.807843137254902,0.7568627450980392,green,poor
0.9686274509803922,0.2196078431372549,0.8784313725490196,pink,perfect
0.7607843137254902,0.7019607843137254,0.3647058823529412,yellow,good
0.4705882352941176,0.996078431372549,0.7490196078431373,green,poor
0.3411764705882353,0.3882352941176471,0.33725490196078434,green,poor
0.7019607843137254,0.9411764705882352,0.5843137254901961,green,good
0.18823529411764706,0.28627450980392155,0.3411764705882353,blue,good
0.07450980392156863,0.09411764705882353,0.07450980392156863,black,perfect
0.807843137254902,0.0039215686274509795,0.043137254901960784,red,perfect
0.4352941176470588,0.3058823529411765,0.4901960784313725,purple,good
0.6470588235294118,0.6274509803921569,0.615686274509804,grey,good
0.35294117647058826,0.3215686274509804,0.2980392156862745,brown,good
0.3058823529411765,0.9098039215686274,0.21568627450980396,green,good
0.6941176470588235,0.9647058823529412,0.4862745098039216,green,good
0.7647058823529411,0.996078431372549,0.3686274509803922,red,poor
0.023529411764705882,0.6313725490196078,0.7450980392156863,blue,good
